Time,X,Y,Z
1991,-7.6100,1.0983,2.6674
1995,-8.5514,-4.4718,8.0022
1999,2.0398,-0.3138,8.7868
2002,12.0818,-2.5890,0.8630
2007,-0.2354,0.0000,12.8663
2011,-11.9249,1.8829,12.1602
2015,-6.3547,3.4519,4.5503
2019,0.8630,0.0785,15.7691
2023,7.2177,-3.2950,8.5514
2027,6.7470,1.1768,4.9426
2031,2.5105,7.5315,13.5724
2035,-1.9613,-4.7856,10.0420
2039,-1.1768,5.5702,17.4166
2042,-1.0199,-6.3547,11.4542
2046,-5.6486,-0.9414,5.9624
2051,0.9414,1.7260,3.1381
2055,-0.6276,0.7845,5.0995
2059,8.0022,2.5105,13.3370
2063,-1.5691,0.7845,11.2973
2067,1.5691,-10.4343,9.4144
2071,-1.4122,-0.2354,2.0398
2075,1.5691,-0.1569,3.7658
2078,7.4531,-1.0983,16.1614
2082,-2.6674,2.5890,8.4729
2086,2.1182,-2.4320,8.3160
2091,0.2354,2.3536,10.3558
2095,5.0995,-2.2751,7.8453
2099,-5.4133,1.4906,10.9050
2103,-4.4718,3.0597,15.6122
2107,-4.3149,3.0597,6.6685
2111,7.4531,-6.1194,8.1591
2115,5.0210,1.1768,10.4343
2118,-0.1569,-0.5492,12.7094
2122,-2.2751,0.7845,8.3160
2126,-1.3337,-0.3138,10.0420
2130,-2.5890,-0.9414,9.2575
2135,2.5105,-2.5890,5.8055
2139,-0.7061,4.0011,10.9050
2143,-3.2950,1.9613,10.3558
2147,-2.8243,-2.4320,5.5702
2151,-1.4122,0.8630,9.7282
2154,4.2365,-5.0210,4.8641
2158,3.1381,0.3923,8.3945
2162,-9.9636,3.4519,14.6707
2166,5.3348,-1.8044,10.5912
2170,-7.3746,0.0000,8.0807
2174,-3.0597,-0.5492,6.1194
2179,4.0011,-1.4906,7.5315
2183,6.1194,-1.5691,9.4144
2186,1.5691,3.7658,12.8663
2190,1.8829,-4.0011,10.1205
2194,4.3149,-0.3923,6.7470
2198,-3.0597,0.0000,8.2376
2202,3.6873,-1.4906,10.6696
2206,-3.9227,2.3536,14.9061
2210,0.9414,-1.7260,6.5116
2214,6.0409,0.1569,9.5713
2219,0.9414,3.5304,4.7072
2222,0.7061,-0.3138,18.3580
2226,-3.6088,-0.7845,9.8851
2230,-7.7669,-1.5691,8.0807
2234,-1.0983,-0.5492,6.1194
2238,1.7260,-1.1768,7.7669
2242,2.4320,-1.3337,11.2188
2246,-2.1182,-2.8243,7.6100
2250,7.8453,-2.1967,9.5713
2253,-3.9227,0.2354,9.4928
2257,8.6299,-1.0983,10.0420
2262,-0.7061,-0.3923,3.9227
2266,10.8265,-1.8829,3.3735
2270,10.9834,-0.0785,14.2000
2274,3.6088,4.2365,12.1602
2278,6.7470,2.0398,12.6310
2282,2.5105,-2.9812,2.2751
2286,2.4320,0.3138,11.3757
2290,0.3138,-0.9414,8.2376
2293,3.5304,-1.0199,10.7481
2297,1.4906,1.2553,12.5525
2301,-5.0995,0.9414,6.1978
2306,-2.1967,-2.1182,7.3746
2310,1.1768,0.3138,12.4741
2314,-1.6475,-1.0983,5.0210
2318,0.0000,3.7658,7.7669
2322,5.8055,1.4122,5.0210
2325,-5.0210,-3.6873,12.9448
2329,4.3149,0.3923,10.3558
2333,7.2177,1.4906,6.1978
2337,3.0597,-3.3735,5.2564
2341,3.2166,-15.6906,-11.4542
2345,1.7260,-1.3337,20.0448
2350,-12.7094,-0.9414,18.5934
2354,6.5901,-5.5702,2.1967
2358,4.0796,0.6276,6.6685
2362,6.2763,-2.0398,5.8840
2365,-0.6276,0.0000,7.9238
2369,2.3536,-3.4519,16.3183
2373,-10.5912,2.4320,11.3757
2377,2.9812,-3.2950,1.5691
2381,1.5691,0.5492,9.4144
2385,-1.8044,1.9613,10.9834
2390,2.5105,-2.6674,12.7879
2394,1.0199,-4.0796,8.5514
2398,5.3348,4.0011,9.6497
2401,6.6685,-2.5105,4.8641
2405,-8.5514,-1.1768,5.9624
2409,6.4332,4.3149,12.5525
2413,-5.5702,-1.7260,12.3956
2417,4.0796,-5.6486,12.4741
2421,-7.7669,-1.8829,1.0983
2425,4.7072,3.3735,8.0807
2429,6.8254,-3.6873,16.5536
2434,-13.8078,-5.5702,7.5315
2438,8.4729,4.6287,9.2575
2441,6.5116,-3.9227,5.2564
2445,-0.7845,5.9624,15.2199
2449,-20.0840,-3.2950,15.3768
2453,-20.0840,4.5503,11.4542
2457,2.0398,0.4707,5.2564
2461,12.8663,-5.8840,-1.4906
2465,11.6895,-1.8044,4.0796
2469,7.9238,-2.7459,16.3183
2473,-3.9227,-3.6088,6.9039
2478,-14.9846,2.5105,7.0608
2482,-8.0022,-1.4122,17.8089
2485,10.9050,-4.4718,-0.6276
2489,6.7470,-1.0199,12.3956
2493,6.7470,2.8243,11.4542
2497,2.9812,0.6276,1.7260
2501,-4.5503,0.2354,10.5912
2505,0.0000,1.9613,15.6906
2509,-2.5105,-1.0199,5.4133
2513,1.0983,-2.8243,12.1602
2518,-4.5503,-2.4320,5.1779
2521,-6.5116,5.2564,18.2011
2525,-9.8851,-9.2575,9.4144
2529,17.8873,4.4718,5.9624
2533,18.2011,-2.5890,10.1205
2537,2.5890,-2.8243,11.4542
2541,-9.5713,-0.3923,8.1591
2545,-8.9437,0.0000,7.6884
2549,0.7061,-1.4906,10.0420
2553,8.7868,0.0000,9.5713
2556,-5.0210,1.4906,9.4144
2561,2.5105,-2.1967,9.1006
2565,1.7260,-0.5492,3.4519
2569,-0.9414,2.5890,12.7879
2573,-0.6276,-3.8442,13.8078
2577,-2.4320,2.4320,9.8066
2581,1.0983,-4.0011,9.2575
2585,4.3149,-2.5105,8.0807
2589,1.9613,2.7459,10.9834
2592,-4.6287,-2.5105,8.3160
2596,5.7271,2.2751,9.5713
2600,-1.0199,3.2166,8.7083
2605,4.7072,-4.0796,5.8840
2609,4.1580,0.0000,10.3558
2613,-12.3956,3.7658,12.5525
2617,3.0597,-4.7856,8.5514
